,name,blockname,count
4636,江滨新寓,华保新寓,28
4637,江滨新寓,辰龙雅苑,1
4638,春江新城龙泉坊,春江新城升景坊,4
4639,春江新城龙泉坊,春江新城天隆坊,1
4640,春江新城龙泉坊,春江新城将军坊,3
4641,春江新城龙泉坊,春江新城牛首坊,2
4642,春江新城龙泉坊,春江新城隐龙坊,3
4643,春江新城龙泉坊,春江新城韩府坊,6
4644,春江新城龙泉坊,春江新城饮溪坊,1
4645,春江新城龙泉坊,春江新城鸿觉坊,3
4646,安怀村,东井村3号,2
4647,安怀村,东门街,3
4648,安怀村,和燕园,5
4649,安怀村,安怀新村,3
4650,安怀村,小市街,6
4651,安怀村,汽轮七村小区,1
4652,安怀村,黄家圩,2
4653,国华大厦,五台山庄,2
4654,国华大厦,华瑰园,1
4655,国华大厦,峨嵋岭,4
4656,国华大厦,峨嵋岭10号,1
4657,国华大厦,怡景花园,6
4658,国华大厦,汉中路,2
4659,国华大厦,百步坡,3
4660,国华大厦,金鹏大厦,8
4661,场门口小区,九九公寓,2
4662,场门口小区,场门口2号,4
4663,场门口小区,场门口小区14号,19
4664,春江新城新河苑一期,春江新城升景坊,7
4665,春江新城新河苑一期,春江新城新河苑二期,23
4666,春江新城新河苑一期,春江新城牛首坊,5
4667,春江新城新河苑一期,春江新城韩府坊,4
4668,春江新城新河苑一期,春江新城饮溪坊,6
4669,春江新城新河苑一期,春江新城鸿觉坊,6
4670,春江新城新河苑一期,营苑西村,1
4671,春江新城新河苑一期,贾西新苑,1
4672,祠堂巷,延龄巷,2
4673,祠堂巷,游府新村,6
4674,百家湖西苑,中国人家,3
4675,百家湖西苑,佳湖绿岛,3
4676,百家湖西苑,爱涛漪水园临溪苑,2
4677,百家湖西苑,爱涛漪水园临福苑,1
4678,百家湖西苑,爱涛漪水园雅然苑,2
4679,百家湖西苑,百家湖国际花园,1
4680,百家湖西苑,百家湖花园维也纳城,2
4681,逸翠居,中航樾府,1
4682,逸翠居,亚都天元居,2
4683,逸翠居,百家湖西花园巴黎城,4
4684,逸翠居,颐秀居,1
4685,易盛家园,中商万豪,1
4686,易盛家园,小市街,2
4687,易盛家园,幕府西路83号,1
4688,易盛家园,张王庙,1
4689,易盛家园,恒盛嘉园,3
4690,易盛家园,燕康园,1
4691,易盛家园,郭家山29号,2
4692,易盛家园,金碧花园,9
4693,易盛家园,金陵一村,1
4694,易盛家园,钟阜路小区,1
4695,紫金山松林谷,东方城初阳园,1
4696,紫金山松林谷,东方城启明园,2
4697,紫金山松林谷,东方城拂晓园,2
4698,紫金山松林谷,东方城晨曦园,3
4699,紫金山松林谷,东方城朝霞园,6
4700,紫金山松林谷,紫沁苑,2
4701,紫金山松林谷,龙悦山庄,10
4702,左邻右里家园泊客公寓,三钢生活区,1
4703,左邻右里家园泊客公寓,南方花园B组团,8
4704,左邻右里家园泊客公寓,南方花园C组团,2
4705,左邻右里家园泊客公寓,南方花园瑞阳居,4
4706,左邻右里家园泊客公寓,宋艾新村,2
4707,左邻右里家园泊客公寓,左邻右里枫叶苑,5
4708,左邻右里家园泊客公寓,经纬城市花园小区,1
4709,左邻右里家园泊客公寓,龙西新寓,2
4710,傅佐路,和会街,1
4711,傅佐路,天和园,1
4712,傅佐路,挹华里,1
4713,傅佐路,饮虹园,1
4714,傅佐路,鼓楼四条巷,2
4715,左邻风度,万科金色家园,1
4716,左邻风度,名湖雅居,7
4717,左邻风度,君园,1
4718,左邻风度,新城逸境,1
4719,左邻风度,湖心花园,2
4720,左邻风度,虎踞南路98号,1
4721,左邻风度,金基唐城,9
4722,锁金三村,南林一村,4
4723,锁金三村,板仓街130号,1
4724,锁金三村,锁金二村,10
4725,锁金三村,锁金五村16号,2
4726,锁金三村,锁金四村,19
4727,锁金三村,锁金村80号,1
4728,锁金三村,锁金村84号,2
4729,安康村,安国村,7
4730,安康村,安如村,6
4731,安康村,安民村,6
4732,安康村,沿河五村,1
4733,安康村,沿河四村,5
4734,天玺国际广场,清河新寓二村,13
4735,天玺国际广场,育才公寓,19
4736,天玺国际广场,辰龙绿苑东苑,1
4737,天玺国际广场,辰龙绿苑西苑,2
4738,天玺国际广场,银城花园南片,1
4739,南京碧桂园浅山苑,南京碧桂园语林苑,8
4740,南京碧桂园浅山苑,南京碧桂园逸谷苑,12
4741,南京碧桂园浅山苑,南京碧桂园阅岭苑,7
4742,许府巷,建设新村,5
4743,许府巷,新金贸花园,4
4744,许府巷,汇林绿洲上林苑,1
4745,许府巷,江西路,2
4746,许府巷,芦席营82号,3
4747,许府巷,许府巷10至14号双号,1
4748,七里街20号,七里街68巷,1
4749,七里街20号,七里街77号,1
4750,七里街20号,钓鱼巷小区,3
4751,七里街20号,龙蟠中路,3
4752,建康新村,建康大厦,3
4753,建康新村,建康花苑,2
4754,建康新村,文思新村,16
4755,建康新村,致和新村,14
4756,建康新村,钓鱼巷小区,8
4757,太平洋大厦,抄纸巷,7
4758,太平洋大厦,洪宇大厦,1
4759,太平洋大厦,洪武大厦,5
4760,太平洋大厦,洪武路168号,4
4761,太平洋大厦,淮海新村,1
4762,太平洋大厦,苏宁雅悦,1
4763,北东瓜市,匡庐新村,1
4764,北东瓜市,匡庐路,1
4765,北东瓜市,宁海路,6
4766,北东瓜市,山阴路,2
4767,北东瓜市,广州路264号,1
4768,北东瓜市,汉口西路,6
4769,北东瓜市,汉口西路200号,2
4770,北东瓜市,西康路,1
4771,枫情国度尚园,君悦城市花园,14
4772,枫情国度尚园,安德新寓,8
4773,枫情国度尚园,安德里28号,1
4774,枫情国度尚园,德安花园,8
4775,枫情国度尚园,明门公寓,1
4776,枫情国度尚园,邓府山村,1
4777,枫情国度尚园,金蕊家苑,1
4778,枫情国度尚园,龙福山庄,2
4779,枫情国度尚园,龙福花园,6
4780,南堡新寓,四平路,1
4781,南堡新寓,幕府西路83号,1
4782,南堡新寓,幕府西路85号,1
4783,南堡新寓,滨江花园东园,1
4784,南堡新寓,滨江花园西园,2
4785,南堡新寓,证大大拇指广场,1
4786,南堡新寓,驴子巷,1
4787,美达浅草明苑,仙踪林苑,1
4788,美达浅草明苑,雯锦雅苑,11
4789,定淮门2号,丽晶国际,6
4790,定淮门2号,佳盛花园,2
4791,定淮门2号,古平岗22号,1
4792,定淮门2号,古平岗35号,1
4793,定淮门2号,定淮门,8
4794,定淮门2号,定淮门6号,5
4795,雨润国际广场,东渡新锐大厦,9
4796,雨润国际广场,宋都奥体名座,7
4797,雨润国际广场,沁园村,1
4798,雨润国际广场,紫金西区中央,4
4799,雨润国际广场,铂金时代公寓,3
4800,雨润国际广场,银城西堤国际一区,7
4801,金马郦城西区,五矿御江金城,4
4802,金马郦城西区,仁恒江湾城一期,7
4803,金马郦城西区,奥体新城青桐园,2
4804,金马郦城西区,宋都美域沁园,1
4805,金马郦城西区,拉德芳斯,1
4806,金马郦城西区,滨江奥城听雨苑,1
4807,金马郦城西区,碧瑶花园一期,5
4808,金马郦城西区,碧瑶花园二期,3
4809,金马郦城西区,苏宁滨江壹号,3
4810,金马郦城西区,融侨中央花园1期,9
4811,金马郦城西区,融侨中央花园3期,3
4812,金马郦城西区,金马郦城东区,8
4813,金马郦城西区,银城西堤国际二区,1
4814,南湾营馨康苑,南湾营宁康苑,1
4815,南湾营馨康苑,南湾营文康苑,11
4816,南湾营馨康苑,南湾营润康苑,22
4817,南湾营馨康苑,南湾营煦康苑,3
4818,南湾营馨康苑,南湾营融康苑,9
4819,南湾营馨康苑,百水芊城秀水坊,3
4820,南湾营馨康苑,盛和家园,24
4821,南湾营馨康苑,花港幸福城芙蓉园,2
4822,凤悦天晴花园,新理想佳园,1
4823,凤悦天晴花园,旭辉银城白马澜山,1
4824,凤悦天晴花园,江城人家,2
4825,凤悦天晴花园,珠泉花园,1
4826,凤悦天晴花园,白马湖山庄,9
4827,凤悦天晴花园,碧云山庄,5
4828,凤悦天晴花园,象山花园,2
4829,凤悦天晴花园,通宇林景雅园,16
4830,凤悦天晴花园,钱塘望景花园,1
4831,凤悦天晴花园,领域花园,6
4832,饮虹园,东郊小镇第五街区,1
4833,饮虹园,剪子巷104号,1
4834,饮虹园,木匠营小区,2
4835,饮虹园,江宁路28号,1
4836,饮虹园,琵琶小区,12
4837,饮虹园,老虎头,1
4838,饮虹园,蔡家苑,4
4839,饮虹园,转龙巷,2
4840,饮虹园,转龙车小区,3
4841,文云巷,丁家桥26号小区,1
4842,文云巷,中央路,1
4843,文云巷,傅厚岗,1
4844,文云巷,许家桥,1
4845,文云巷,青云巷,2
4846,文云巷,马台街,1
4847,文云巷,高云岭,1
4848,秣陵路,三茅宫,2
4849,秣陵路,三茅巷,1
4850,秣陵路,东白菜园,3
4851,秣陵路,丰富路,1
4852,秣陵路,侯家里小区,1
4853,秣陵路,冶山道院小区,10
4854,秣陵路,南台巷东,2
4855,秣陵路,大王府巷,9
4856,秣陵路,大香炉,2
4857,秣陵路,天堂街,2
4858,秣陵路,天妃巷,2
4859,秣陵路,天安国际大厦,1
4860,秣陵路,太平洋大厦,2
4861,秣陵路,富春里,1
4862,秣陵路,朝天宫西街102号,1
4863,秣陵路,淮海新村,1
4864,秣陵路,王府国际花园,2
4865,秣陵路,王府大街,1
4866,秣陵路,石榴新村,1
4867,秣陵路,莫愁路,2
4868,秣陵路,跑马巷,1
4869,招商兰溪谷,亚泰山语湖,1
4870,招商兰溪谷,弘阳时光里一区,1
4871,招商兰溪谷,新城花漾紫郡,3
4872,招商兰溪谷,新城香溢紫郡,1
4873,招商兰溪谷,朗诗未来街区,8
4874,招商兰溪谷,朗诗未来街区二期,9
4875,招商兰溪谷,绿地新里悦峰公馆,2
4876,北京西路,三条巷,1
4877,北京西路,中商万豪,3
4878,北京西路,五条巷小区,1
4879,北京西路,北京西路70-1号,6
4880,北京西路,北京西路72号,2
4881,北京西路,北京西路79号,4
4882,北京西路,医平村,1
4883,北京西路,千秋公寓,2
4884,北京西路,双龙巷,2
4885,北京西路,天目路,1
4886,北京西路,定淮门6号,1
4887,北京西路,渊声巷,2
4888,北京西路,港龙园,4
4889,北京西路,玉泉路,1
4890,北京西路,石头城,12
4891,北京西路,石头城67号,2
4892,北京西路,石头城84号,2
4893,北京西路,石头城9号,2
4894,北京西路,石头城新村,5
4895,北京西路,童家山2号,1
4896,北京西路,虎丘路,1
4897,北京西路,西康路3号,8
4898,北京西路,西桥,3
4899,北京西路,钱塘路,1
4900,北京西路,长征大厦,1
4901,北京西路,高云岭,4
4902,北京西路,龙仓巷,1
4903,中海凤凰熙岸玺荟,凤凰西街112号,1
4904,中海凤凰熙岸玺荟,凤凰西街118号,2
4905,中海凤凰熙岸玺荟,凤凰西街140号,3
4906,沈举人巷,华侨公寓,6
4907,沈举人巷,大锏银巷,3
4908,沈举人巷,干河沿前街,2
4909,沈举人巷,广州路39号,2
4910,沈举人巷,明华新村,4
4911,沈举人巷,豆菜桥小区,3
4912,高虹苑,乔虹苑,2
4913,高虹苑,凤虹苑,6
4914,高虹苑,岗虹苑,7
4915,高虹苑,康居里,2
4916,高虹苑,康馨花园,1
4917,高虹苑,来凤街,1
4918,高虹苑,武定新村,6
4919,高虹苑,百水芊城阅水坊,1
4920,高虹苑,莺虹苑,13
4921,高虹苑,集虹苑,2
4922,高虹苑,饮虹园,1
4923,金达花园,义民新村35号,1
4924,金达花园,五所村小区,2
4925,金达花园,北祖师庵,1
4926,金达花园,幕府西路122号,2
4927,金达花园,幕府西路99号,13
4928,金达花园,建宁路18号小区,2
4929,金达花园,恒盛嘉园,1
4930,金达花园,桥景苑,1
4931,金达花园,森林湾花园,4
4932,金达花园,滨江花园西园,1
4933,金达花园,盐仓桥11号,1
4934,龙湖春江郦城,万欣翠园,3
4935,龙湖春江郦城,天琪福苑,3
4936,龙湖春江郦城,文化名园涵翠苑,1
4937,龙湖春江郦城,竹山雅居,1
4938,德盈大厦,万和源居,2
4939,德盈大厦,万达西地二期,20
4940,德盈大厦,上城名苑,1
4941,德盈大厦,星雨华府,8
4942,德盈大厦,白鹭花园莺歌苑,1
4943,德盈大厦,积善新寓睦和园,1
4944,德盈大厦,蓝瑟公寓,4
4945,东虹花苑西苑,东虹花苑南,8
4946,东虹花苑西苑,南京碧桂园浅山苑,1
4947,东虹花苑西苑,印湖山庄,2
4948,东虹花苑西苑,江山星汉城,3
4949,东虹花苑西苑,颐家春天花园,8
4950,劲顺花园,凤凰庄,4
4951,劲顺花园,凤凰街,3
4952,劲顺花园,汉中门外大街,2
4953,劲顺花园,汉中门大街,5
4954,劲顺花园,汉中门大街3号,1
4955,劲顺花园,汉北街8号,4
4956,劲顺花园,莫愁家园,1
4957,劲顺花园,莫愁新寓迎春里,1
4958,劲顺花园,蔚蓝之都,3
4959,劲顺花园,金贸新寓,1
4960,北校尉营,五台山庄,1
4961,北校尉营,广州路215-2号,1
4962,北校尉营,怡景花园,4
4963,北校尉营,百步坡,1
4964,北校尉营,金鹏大厦,1
4965,仙居华庭,仙居花园,4
4966,仙居华庭,仙居雅苑,13
4967,仙居华庭,仙鹤茗苑,14
4968,仙居华庭,紫气钟山,11
4969,雨花村,居易时代,1
4970,雨花村,开源小区三村,2
4971,雨花村,开源小区二村,3
4972,雨花村,春光里,1
4973,雨花村,花雨南庭,5
4974,雨花村,金墙花苑,2
4975,雨花村,金陵王榭,2
4976,春风大厦,上海路2号,1
4977,春风大厦,中山路99号,2
4978,春风大厦,华荣大厦,1
4979,春风大厦,平家巷小区,1
4980,春风大厦,明华清园,1
4981,春风大厦,豆菜桥小区,1
4982,春风大厦,金轮大厦,1
4983,华侨大厦,世贸大厦,6
4984,华侨大厦,中商万豪,2
4985,华侨大厦,中山北路200号-2,1
4986,华侨大厦,人和街,1
4987,华侨大厦,北四卫头,2
4988,华侨大厦,水佐岗48巷5号,1
4989,华侨大厦,祁家桥,1
4990,华侨大厦,虎啸花园,2
4991,朗晴名居,华景阁,5
4992,朗晴名居,新城市假日,3
4993,朗晴名居,裕顺雅苑,3
4994,朗晴名居,金陵名人居,1
4995,朗晴名居,龙园北路80号,9
4996,仁园,兆园,13
4997,仁园,南方花园C组团,1
4998,仁园,建盛丽庭,1
4999,仁园,拓园,4
5000,仁园,明园,9
5001,仁园,白鹭花园凤栖苑,15
5002,仁园,迎春苑,1
5003,仁园,露园,13
5004,三牌楼小区西柏果园,三牌楼大街,11
5005,三牌楼小区西柏果园,广东路21至44号,1
5006,三牌楼小区西柏果园,模范马路小区,1
5007,三牌楼小区西柏果园,西瓜圃桥,2
5008,汇金九龙商业街,优尚天地,8
5009,汇金九龙商业街,康博花园亲情公寓,12
5010,汇金九龙商业街,百丽明珠花园,1
5011,汇金九龙商业街,金轮星光名座,5
5012,翠岛花城叠翠苑,君悦湖滨,2
5013,翠岛花城叠翠苑,康盛花园,2
5014,翠岛花城叠翠苑,翠岛花城兰芷苑,3
5015,翠岛花城叠翠苑,翠岛花城水芙苑,2
5016,翠岛花城叠翠苑,翠岛花城荷田苑,3
5017,翠岛花城叠翠苑,翠岛花城菊香苑,2
5018,翠岛花城叠翠苑,翠岛花城蔷薇苑,1
5019,翠岛花城叠翠苑,阅城国际花园悠然园,1
5020,景明佳园春景苑,养回红村,1
5021,景明佳园春景苑,景明佳园咏景苑,1
5022,景明佳园春景苑,景明佳园畅景苑,3
5023,景明佳园春景苑,景明佳园谐景苑,2
5024,景明佳园春景苑,景明佳园赋景苑,3
5025,景明佳园春景苑,景明佳园集景苑,5
5026,景明佳园春景苑,景明佳园颂景苑,5
5027,盈家春天,名嘉佳园小区,9
5028,盈家春天,天地新城天权座,1
5029,盈家春天,天水雅居,1
5030,盈家春天,武夷商城,3
5031,盈家春天,瀛洲湾,1
5032,盈家春天,盈嘉青春渡,21
5033,盈家春天,经纬城市花园小区,12
5034,盈家春天,银河湾花园,1
5035,浦东大厦,天华绿谷庄园,1
5036,浦东大厦,旭日爱上城第六区,2
5037,浦东大厦,旭日爱上城第四区北区,1
5038,浦东大厦,泰山花苑,2
5039,浦东大厦,碧泉嘉园,2
5040,浦东大厦,铁桥小区,8
5041,汉中门大街175号,凤凰西街,1
5042,汉中门大街175号,康怡花园,2
5043,汉中门大街175号,汉中门大街,1
5044,汉中门大街175号,汉中门大街58号,1
5045,汉中门大街175号,莫愁花园牡丹里,2
5046,汉中门大街175号,莫愁花园芙蓉里,1
5047,南湾营宁康苑,中南世纪雅苑,10
5048,南湾营宁康苑,南湾营文康苑,2
5049,南湾营宁康苑,南湾营润康苑,2
5050,南湾营宁康苑,南湾营融康苑,17
5051,南湾营宁康苑,百水芊城云水坊,6
5052,南湾营宁康苑,百水芊城向水坊,2
5053,南湾营宁康苑,百水芊城怡水坊,1
5054,南湾营宁康苑,百水芊城春水坊,8
5055,南湾营宁康苑,百水芊城阅水坊,5
5056,南湾营宁康苑,芝嘉花园,1
5057,南湾营宁康苑,花港幸福城金桂园,1
5058,经纬城市花园小区,南方花园B组团,3
5059,经纬城市花园小区,南方花园C组团,1
5060,经纬城市花园小区,南方花园枫彩园,9
5061,经纬城市花园小区,名嘉佳园小区,28
5062,经纬城市花园小区,天地新城天心座,1
5063,经纬城市花园小区,天地新城天琴座,1
5064,经纬城市花园小区,天水雅居,2
5065,经纬城市花园小区,左邻右里家园泊客公寓,1
5066,经纬城市花园小区,明月港湾旭日湾,1
5067,经纬城市花园小区,明月港湾翠堤湾,2
5068,经纬城市花园小区,武夷商城,1
5069,经纬城市花园小区,水岸明珠,5
5070,经纬城市花园小区,盈家春天,10
5071,经纬城市花园小区,紫薇花园,1
5072,经纬城市花园小区,金盛公寓,7
5073,经纬城市花园小区,金盛花园,3
5074,瑞景园文华山庄,丹佛小镇,1
5075,瑞景园文华山庄,南方花园瑞阳居,1
5076,瑞景园文华山庄,景枫里外城,1
5077,瑞景园文华山庄,水韵雨滴苑,1
5078,瑞景园文华山庄,江南文枢苑书朗苑,4
5079,瑞景园文华山庄,江南青年城惠山苑,1
5080,瑞景园文华山庄,润花园,1
5081,瑞景园文华山庄,美丽新世界金德茂花园,2
5082,瑞景园文华山庄,翠屏国际广场苑,2
5083,瑞景园文华山庄,翠屏湾花园城,2
5084,瑞景园文华山庄,青山湾花园,1
5085,瑞景园文华山庄,颐家春天花园,2
5086,瑞景园文华山庄,黄金海岸,2
5087,东郊小镇邻里中心,东郊小镇第七街区,2
5088,东郊小镇邻里中心,东郊小镇第八街区,12
5089,东郊小镇邻里中心,东郊小镇第六街区,5
5090,东郊小镇邻里中心,东郊小镇第四街区,9
5091,赤壁路,世贸大厦,3
5092,赤壁路,天福园,1
5093,赤壁路,江苏路,1
5094,赤壁路,珞珈路,1
5095,赤壁路,虎啸花园,2
5096,浦东花园,华侨绿洲,2
5097,浦东花园,天华硅谷,11
5098,浦东花园,天润城第三街区,1
5099,浦东花园,天润城第二街区,1
5100,浦东花园,天润城第十六街区南区,3
5101,浦东花园,泰山天然居,2
5102,浦东花园,泰山花苑,2
5103,浦东花园,泰来苑,10
5104,归云堂,中建八局,1
5105,归云堂,四维新村,1
5106,归云堂,宏业村小区,8
5107,归云堂,察哈尔路67号,1
5108,归云堂,归云堂15巷,4
5109,归云堂,戴家巷,4
5110,归云堂,虎踞北路,1
5111,归云堂,虎踞北路79号,1
5112,归云堂,金城花园,1
5113,归云堂,镇江路51号,1
5114,金龙花园,四方新村七村,5
5115,金龙花园,四方新村三村,7
